date,amount,account_id,previous_amount_1,previous_amount_2,previous_amount_3,previous_amount_4,previous_amount_5,previous_amount_6,previous_amount_7,previous_amount_8,previous_amount_9,previous_amount_10,previous_amount_11,previous_amount_12
2018-12-03,37.8,37,269.1,1186.03,105.9,2341.96,557.85,423.89,1656.66,77.79,1014.1,630.64,65.3,357.45
2018-12-10,1402.95,37,37.8,269.1,1186.03,105.9,2341.96,557.85,423.89,1656.66,77.79,1014.1,630.64,65.3
2018-12-17,1358.45,37,1402.95,37.8,269.1,1186.03,105.9,2341.96,557.85,423.89,1656.66,77.79,1014.1,630.64
2018-12-24,1391.51,37,1358.45,1402.95,37.8,269.1,1186.03,105.9,2341.96,557.85,423.89,1656.66,77.79,1014.1
2018-12-31,10.8,37,1391.51,1358.45,1402.95,37.8,269.1,1186.03,105.9,2341.96,557.85,423.89,1656.66,77.79
2019-01-07,1310.33,37,10.8,1391.51,1358.45,1402.95,37.8,269.1,1186.03,105.9,2341.96,557.85,423.89,1656.66
2019-01-14,2245.19,37,1310.33,10.8,1391.51,1358.45,1402.95,37.8,269.1,1186.03,105.9,2341.96,557.85,423.89
2019-01-21,503.92,37,2245.19,1310.33,10.8,1391.51,1358.45,1402.95,37.8,269.1,1186.03,105.9,2341.96,557.85
2019-01-28,989.4000000000001,37,503.92,2245.19,1310.33,10.8,1391.51,1358.45,1402.95,37.8,269.1,1186.03,105.9,2341.96
2019-02-04,250.89000000000004,37,989.4000000000001,503.92,2245.19,1310.33,10.8,1391.51,1358.45,1402.95,37.8,269.1,1186.03,105.9
2019-02-11,4035.17,37,250.89000000000004,989.4000000000001,503.92,2245.19,1310.33,10.8,1391.51,1358.45,1402.95,37.8,269.1,1186.03
2019-02-18,721.9300000000001,37,4035.17,250.89000000000004,989.4000000000001,503.92,2245.19,1310.33,10.8,1391.51,1358.45,1402.95,37.8,269.1
2019-02-25,184.9,37,721.9300000000001,4035.17,250.89000000000004,989.4000000000001,503.92,2245.19,1310.33,10.8,1391.51,1358.45,1402.95,37.8
2019-03-04,420.98,37,184.9,721.9300000000001,4035.17,250.89000000000004,989.4000000000001,503.92,2245.19,1310.33,10.8,1391.51,1358.45,1402.95
2019-03-11,166.32999999999998,37,420.98,184.9,721.9300000000001,4035.17,250.89000000000004,989.4000000000001,503.92,2245.19,1310.33,10.8,1391.51,1358.45
2019-03-18,356.0,37,166.32999999999998,420.98,184.9,721.9300000000001,4035.17,250.89000000000004,989.4000000000001,503.92,2245.19,1310.33,10.8,1391.51
2019-03-25,476.5,37,356.0,166.32999999999998,420.98,184.9,721.9300000000001,4035.17,250.89000000000004,989.4000000000001,503.92,2245.19,1310.33,10.8
2019-04-01,264.0,37,476.5,356.0,166.32999999999998,420.98,184.9,721.9300000000001,4035.17,250.89000000000004,989.4000000000001,503.92,2245.19,1310.33
2019-04-08,500.0,37,264.0,476.5,356.0,166.32999999999998,420.98,184.9,721.9300000000001,4035.17,250.89000000000004,989.4000000000001,503.92,2245.19
2019-04-15,260.5,37,500.0,264.0,476.5,356.0,166.32999999999998,420.98,184.9,721.9300000000001,4035.17,250.89000000000004,989.4000000000001,503.92
2019-04-22,532.75,37,260.5,500.0,264.0,476.5,356.0,166.32999999999998,420.98,184.9,721.9300000000001,4035.17,250.89000000000004,989.4000000000001
2019-04-29,293.59999999999997,37,532.75,260.5,500.0,264.0,476.5,356.0,166.32999999999998,420.98,184.9,721.9300000000001,4035.17,250.89000000000004
2019-05-06,5570.96,37,293.59999999999997,532.75,260.5,500.0,264.0,476.5,356.0,166.32999999999998,420.98,184.9,721.9300000000001,4035.17
2019-05-13,120.0,37,5570.96,293.59999999999997,532.75,260.5,500.0,264.0,476.5,356.0,166.32999999999998,420.98,184.9,721.9300000000001
2019-05-20,1396.3500000000001,37,120.0,5570.96,293.59999999999997,532.75,260.5,500.0,264.0,476.5,356.0,166.32999999999998,420.98,184.9
2019-05-27,511.2,37,1396.3500000000001,120.0,5570.96,293.59999999999997,532.75,260.5,500.0,264.0,476.5,356.0,166.32999999999998,420.98
2019-06-03,4045.1,37,511.2,1396.3500000000001,120.0,5570.96,293.59999999999997,532.75,260.5,500.0,264.0,476.5,356.0,166.32999999999998
2019-06-10,3115.99,37,4045.1,511.2,1396.3500000000001,120.0,5570.96,293.59999999999997,532.75,260.5,500.0,264.0,476.5,356.0
2019-06-17,15.5,37,3115.99,4045.1,511.2,1396.3500000000001,120.0,5570.96,293.59999999999997,532.75,260.5,500.0,264.0,476.5
2019-06-24,589.6,37,15.5,3115.99,4045.1,511.2,1396.3500000000001,120.0,5570.96,293.59999999999997,532.75,260.5,500.0,264.0
2019-07-01,6642.2,37,589.6,15.5,3115.99,4045.1,511.2,1396.3500000000001,120.0,5570.96,293.59999999999997,532.75,260.5,500.0
2019-07-08,125.12,37,6642.2,589.6,15.5,3115.99,4045.1,511.2,1396.3500000000001,120.0,5570.96,293.59999999999997,532.75,260.5
2019-07-15,57.5,37,125.12,6642.2,589.6,15.5,3115.99,4045.1,511.2,1396.3500000000001,120.0,5570.96,293.59999999999997,532.75
2019-07-22,512.3,37,57.5,125.12,6642.2,589.6,15.5,3115.99,4045.1,511.2,1396.3500000000001,120.0,5570.96,293.59999999999997
2019-07-29,1262.2,37,512.3,57.5,125.12,6642.2,589.6,15.5,3115.99,4045.1,511.2,1396.3500000000001,120.0,5570.96
2019-08-05,5571.66,37,1262.2,512.3,57.5,125.12,6642.2,589.6,15.5,3115.99,4045.1,511.2,1396.3500000000001,120.0
2019-08-12,1208.63,37,5571.66,1262.2,512.3,57.5,125.12,6642.2,589.6,15.5,3115.99,4045.1,511.2,1396.3500000000001
2019-08-19,2891.6,37,1208.63,5571.66,1262.2,512.3,57.5,125.12,6642.2,589.6,15.5,3115.99,4045.1,511.2
2019-08-26,2231.55,37,2891.6,1208.63,5571.66,1262.2,512.3,57.5,125.12,6642.2,589.6,15.5,3115.99,4045.1
2019-09-02,3582.8,37,2231.55,2891.6,1208.63,5571.66,1262.2,512.3,57.5,125.12,6642.2,589.6,15.5,3115.99
2019-09-09,47.3,37,3582.8,2231.55,2891.6,1208.63,5571.66,1262.2,512.3,57.5,125.12,6642.2,589.6,15.5
2019-09-16,3725.8,37,47.3,3582.8,2231.55,2891.6,1208.63,5571.66,1262.2,512.3,57.5,125.12,6642.2,589.6
2019-09-23,5020.3,37,3725.8,47.3,3582.8,2231.55,2891.6,1208.63,5571.66,1262.2,512.3,57.5,125.12,6642.2
2019-09-30,3682.3,37,5020.3,3725.8,47.3,3582.8,2231.55,2891.6,1208.63,5571.66,1262.2,512.3,57.5,125.12
2019-10-07,328.40000000000003,37,3682.3,5020.3,3725.8,47.3,3582.8,2231.55,2891.6,1208.63,5571.66,1262.2,512.3,57.5
2019-10-14,5123.459999999999,37,328.40000000000003,3682.3,5020.3,3725.8,47.3,3582.8,2231.55,2891.6,1208.63,5571.66,1262.2,512.3
2019-10-21,757.4799999999999,37,5123.459999999999,328.40000000000003,3682.3,5020.3,3725.8,47.3,3582.8,2231.55,2891.6,1208.63,5571.66,1262.2
2019-10-28,10945.5,37,757.4799999999999,5123.459999999999,328.40000000000003,3682.3,5020.3,3725.8,47.3,3582.8,2231.55,2891.6,1208.63,5571.66
2019-11-04,147.76000000000002,37,10945.5,757.4799999999999,5123.459999999999,328.40000000000003,3682.3,5020.3,3725.8,47.3,3582.8,2231.55,2891.6,1208.63
2019-11-11,327.86,37,147.76000000000002,10945.5,757.4799999999999,5123.459999999999,328.40000000000003,3682.3,5020.3,3725.8,47.3,3582.8,2231.55,2891.6
2019-11-18,503.90000000000003,37,327.86,147.76000000000002,10945.5,757.4799999999999,5123.459999999999,328.40000000000003,3682.3,5020.3,3725.8,47.3,3582.8,2231.55
2019-11-25,2657.8,37,503.90000000000003,327.86,147.76000000000002,10945.5,757.4799999999999,5123.459999999999,328.40000000000003,3682.3,5020.3,3725.8,47.3,3582.8
2019-12-02,0.6,37,2657.8,503.90000000000003,327.86,147.76000000000002,10945.5,757.4799999999999,5123.459999999999,328.40000000000003,3682.3,5020.3,3725.8,47.3
2019-12-09,7816.0,37,0.6,2657.8,503.90000000000003,327.86,147.76000000000002,10945.5,757.4799999999999,5123.459999999999,328.40000000000003,3682.3,5020.3,3725.8
2019-12-16,223.3,37,7816.0,0.6,2657.8,503.90000000000003,327.86,147.76000000000002,10945.5,757.4799999999999,5123.459999999999,328.40000000000003,3682.3,5020.3
2019-12-23,490.9,37,223.3,7816.0,0.6,2657.8,503.90000000000003,327.86,147.76000000000002,10945.5,757.4799999999999,5123.459999999999,328.40000000000003,3682.3
2019-12-30,608.5,37,490.9,223.3,7816.0,0.6,2657.8,503.90000000000003,327.86,147.76000000000002,10945.5,757.4799999999999,5123.459999999999,328.40000000000003
2020-01-06,10000.0,37,608.5,490.9,223.3,7816.0,0.6,2657.8,503.90000000000003,327.86,147.76000000000002,10945.5,757.4799999999999,5123.459999999999
2020-01-13,0.0,37,10000.0,608.5,490.9,223.3,7816.0,0.6,2657.8,503.90000000000003,327.86,147.76000000000002,10945.5,757.4799999999999
2020-01-20,478.0,37,0.0,10000.0,608.5,490.9,223.3,7816.0,0.6,2657.8,503.90000000000003,327.86,147.76000000000002,10945.5
2020-01-27,59.0,37,478.0,0.0,10000.0,608.5,490.9,223.3,7816.0,0.6,2657.8,503.90000000000003,327.86,147.76000000000002
2019-07-22,1774.7699999999998,38,807.3500000000001,385.22,176.49999999999997,1879.8899999999999,1657.8,447.23,116.48,0.0,0.0,0.0,0.0,0.0
2019-07-29,299.45000000000005,38,1774.7699999999998,807.3500000000001,385.22,176.49999999999997,1879.8899999999999,1657.8,447.23,116.48,0.0,0.0,0.0,0.0
2019-08-05,475.34000000000003,38,299.45000000000005,1774.7699999999998,807.3500000000001,385.22,176.49999999999997,1879.8899999999999,1657.8,447.23,116.48,0.0,0.0,0.0
2019-08-12,633.19,38,475.34000000000003,299.45000000000005,1774.7699999999998,807.3500000000001,385.22,176.49999999999997,1879.8899999999999,1657.8,447.23,116.48,0.0,0.0
2019-08-19,557.04,38,633.19,475.34000000000003,299.45000000000005,1774.7699999999998,807.3500000000001,385.22,176.49999999999997,1879.8899999999999,1657.8,447.23,116.48,0.0
2019-08-26,515.97,38,557.04,633.19,475.34000000000003,299.45000000000005,1774.7699999999998,807.3500000000001,385.22,176.49999999999997,1879.8899999999999,1657.8,447.23,116.48
2019-09-02,119.96000000000001,38,515.97,557.04,633.19,475.34000000000003,299.45000000000005,1774.7699999999998,807.3500000000001,385.22,176.49999999999997,1879.8899999999999,1657.8,447.23
2019-09-09,396.72,38,119.96000000000001,515.97,557.04,633.19,475.34000000000003,299.45000000000005,1774.7699999999998,807.3500000000001,385.22,176.49999999999997,1879.8899999999999,1657.8
2019-09-16,662.4999999999999,38,396.72,119.96000000000001,515.97,557.04,633.19,475.34000000000003,299.45000000000005,1774.7699999999998,807.3500000000001,385.22,176.49999999999997,1879.8899999999999
2019-09-23,440.8599999999999,38,662.4999999999999,396.72,119.96000000000001,515.97,557.04,633.19,475.34000000000003,299.45000000000005,1774.7699999999998,807.3500000000001,385.22,176.49999999999997
2019-09-30,428.74999999999994,38,440.8599999999999,662.4999999999999,396.72,119.96000000000001,515.97,557.04,633.19,475.34000000000003,299.45000000000005,1774.7699999999998,807.3500000000001,385.22
2019-10-07,443.88000000000005,38,428.74999999999994,440.8599999999999,662.4999999999999,396.72,119.96000000000001,515.97,557.04,633.19,475.34000000000003,299.45000000000005,1774.7699999999998,807.3500000000001
2019-10-14,527.02,38,443.88000000000005,428.74999999999994,440.8599999999999,662.4999999999999,396.72,119.96000000000001,515.97,557.04,633.19,475.34000000000003,299.45000000000005,1774.7699999999998
2019-10-21,585.49,38,527.02,443.88000000000005,428.74999999999994,440.8599999999999,662.4999999999999,396.72,119.96000000000001,515.97,557.04,633.19,475.34000000000003,299.45000000000005
2019-10-28,1068.66,38,585.49,527.02,443.88000000000005,428.74999999999994,440.8599999999999,662.4999999999999,396.72,119.96000000000001,515.97,557.04,633.19,475.34000000000003
2019-11-04,269.49,38,1068.66,585.49,527.02,443.88000000000005,428.74999999999994,440.8599999999999,662.4999999999999,396.72,119.96000000000001,515.97,557.04,633.19
2019-11-11,285.38,38,269.49,1068.66,585.49,527.02,443.88000000000005,428.74999999999994,440.8599999999999,662.4999999999999,396.72,119.96000000000001,515.97,557.04
2019-11-18,652.34,38,285.38,269.49,1068.66,585.49,527.02,443.88000000000005,428.74999999999994,440.8599999999999,662.4999999999999,396.72,119.96000000000001,515.97
2019-11-25,808.56,38,652.34,285.38,269.49,1068.66,585.49,527.02,443.88000000000005,428.74999999999994,440.8599999999999,662.4999999999999,396.72,119.96000000000001
2019-12-02,2968.0899999999997,38,808.56,652.34,285.38,269.49,1068.66,585.49,527.02,443.88000000000005,428.74999999999994,440.8599999999999,662.4999999999999,396.72
2019-12-09,2702.6000000000004,38,2968.0899999999997,808.56,652.34,285.38,269.49,1068.66,585.49,527.02,443.88000000000005,428.74999999999994,440.8599999999999,662.4999999999999
2019-12-16,345.14,38,2702.6000000000004,2968.0899999999997,808.56,652.34,285.38,269.49,1068.66,585.49,527.02,443.88000000000005,428.74999999999994,440.8599999999999
2019-12-23,1976.8799999999999,38,345.14,2702.6000000000004,2968.0899999999997,808.56,652.34,285.38,269.49,1068.66,585.49,527.02,443.88000000000005,428.74999999999994
2019-12-30,1758.88,38,1976.8799999999999,345.14,2702.6000000000004,2968.0899999999997,808.56,652.34,285.38,269.49,1068.66,585.49,527.02,443.88000000000005
2020-01-06,626.9,38,1758.88,1976.8799999999999,345.14,2702.6000000000004,2968.0899999999997,808.56,652.34,285.38,269.49,1068.66,585.49,527.02
2020-01-13,2130.2000000000003,38,626.9,1758.88,1976.8799999999999,345.14,2702.6000000000004,2968.0899999999997,808.56,652.34,285.38,269.49,1068.66,585.49
2020-01-20,493.62000000000006,38,2130.2000000000003,626.9,1758.88,1976.8799999999999,345.14,2702.6000000000004,2968.0899999999997,808.56,652.34,285.38,269.49,1068.66
2020-01-27,897.28,38,493.62000000000006,2130.2000000000003,626.9,1758.88,1976.8799999999999,345.14,2702.6000000000004,2968.0899999999997,808.56,652.34,285.38,269.49
2019-07-29,600.0,40,1272.5,1789.0,1202.6299999999999,800.0,0.0,2282.65,112.06,171.9,0.0,0.0,0.0,0.0
2019-08-05,142.06,40,600.0,1272.5,1789.0,1202.6299999999999,800.0,0.0,2282.65,112.06,171.9,0.0,0.0,0.0
2019-08-12,674.17,40,142.06,600.0,1272.5,1789.0,1202.6299999999999,800.0,0.0,2282.65,112.06,171.9,0.0,0.0
2019-08-19,1294.74,40,674.17,142.06,600.0,1272.5,1789.0,1202.6299999999999,800.0,0.0,2282.65,112.06,171.9,0.0
2019-08-26,0.0,40,1294.74,674.17,142.06,600.0,1272.5,1789.0,1202.6299999999999,800.0,0.0,2282.65,112.06,171.9
2019-09-02,0.0,40,0.0,1294.74,674.17,142.06,600.0,1272.5,1789.0,1202.6299999999999,800.0,0.0,2282.65,112.06
2019-09-09,676.2,40,0.0,0.0,1294.74,674.17,142.06,600.0,1272.5,1789.0,1202.6299999999999,800.0,0.0,2282.65
2019-09-16,1709.73,40,676.2,0.0,0.0,1294.74,674.17,142.06,600.0,1272.5,1789.0,1202.6299999999999,800.0,0.0
2019-09-23,20.0,40,1709.73,676.2,0.0,0.0,1294.74,674.17,142.06,600.0,1272.5,1789.0,1202.6299999999999,800.0
2019-09-30,2065.0,40,20.0,1709.73,676.2,0.0,0.0,1294.74,674.17,142.06,600.0,1272.5,1789.0,1202.6299999999999
2019-10-07,842.1800000000001,40,2065.0,20.0,1709.73,676.2,0.0,0.0,1294.74,674.17,142.06,600.0,1272.5,1789.0
2019-10-14,268.0,40,842.1800000000001,2065.0,20.0,1709.73,676.2,0.0,0.0,1294.74,674.17,142.06,600.0,1272.5
2019-10-21,1314.95,40,268.0,842.1800000000001,2065.0,20.0,1709.73,676.2,0.0,0.0,1294.74,674.17,142.06,600.0
2019-10-28,4682.4,40,1314.95,268.0,842.1800000000001,2065.0,20.0,1709.73,676.2,0.0,0.0,1294.74,674.17,142.06
2019-11-04,524.64,40,4682.4,1314.95,268.0,842.1800000000001,2065.0,20.0,1709.73,676.2,0.0,0.0,1294.74,674.17
2019-11-11,112.06,40,524.64,4682.4,1314.95,268.0,842.1800000000001,2065.0,20.0,1709.73,676.2,0.0,0.0,1294.74
2019-11-18,1240.95,40,112.06,524.64,4682.4,1314.95,268.0,842.1800000000001,2065.0,20.0,1709.73,676.2,0.0,0.0
2019-11-25,0.0,40,1240.95,112.06,524.64,4682.4,1314.95,268.0,842.1800000000001,2065.0,20.0,1709.73,676.2,0.0
2019-12-02,500.0,40,0.0,1240.95,112.06,524.64,4682.4,1314.95,268.0,842.1800000000001,2065.0,20.0,1709.73,676.2
2019-12-09,627.46,40,500.0,0.0,1240.95,112.06,524.64,4682.4,1314.95,268.0,842.1800000000001,2065.0,20.0,1709.73
2019-12-16,1203.95,40,627.46,500.0,0.0,1240.95,112.06,524.64,4682.4,1314.95,268.0,842.1800000000001,2065.0,20.0
2019-12-23,0.0,40,1203.95,627.46,500.0,0.0,1240.95,112.06,524.64,4682.4,1314.95,268.0,842.1800000000001,2065.0
2019-12-30,0.0,40,0.0,1203.95,627.46,500.0,0.0,1240.95,112.06,524.64,4682.4,1314.95,268.0,842.1800000000001
2020-01-06,624.3800000000001,40,0.0,0.0,1203.95,627.46,500.0,0.0,1240.95,112.06,524.64,4682.4,1314.95,268.0
2020-01-13,0.0,40,624.3800000000001,0.0,0.0,1203.95,627.46,500.0,0.0,1240.95,112.06,524.64,4682.4,1314.95
2020-01-20,1202.94,40,0.0,624.3800000000001,0.0,0.0,1203.95,627.46,500.0,0.0,1240.95,112.06,524.64,4682.4
2018-05-28,500.64,41,453.8,21.5,15.82,483.98999999999995,50.0,475.5,0.0,0.0,0.0,29.5,0.0,0.0
2018-06-04,36.25,41,500.64,453.8,21.5,15.82,483.98999999999995,50.0,475.5,0.0,0.0,0.0,29.5,0.0
2018-06-11,18.0,41,36.25,500.64,453.8,21.5,15.82,483.98999999999995,50.0,475.5,0.0,0.0,0.0,29.5
2018-06-18,117.86,41,18.0,36.25,500.64,453.8,21.5,15.82,483.98999999999995,50.0,475.5,0.0,0.0,0.0
2018-06-25,91.13000000000001,41,117.86,18.0,36.25,500.64,453.8,21.5,15.82,483.98999999999995,50.0,475.5,0.0,0.0
2018-07-02,26.54,41,91.13000000000001,117.86,18.0,36.25,500.64,453.8,21.5,15.82,483.98999999999995,50.0,475.5,0.0
2018-07-09,0.0,41,26.54,91.13000000000001,117.86,18.0,36.25,500.64,453.8,21.5,15.82,483.98999999999995,50.0,475.5
2018-07-16,186.99,41,0.0,26.54,91.13000000000001,117.86,18.0,36.25,500.64,453.8,21.5,15.82,483.98999999999995,50.0
2018-07-23,65.47,41,186.99,0.0,26.54,91.13000000000001,117.86,18.0,36.25,500.64,453.8,21.5,15.82,483.98999999999995
2018-07-30,183.0,41,65.47,186.99,0.0,26.54,91.13000000000001,117.86,18.0,36.25,500.64,453.8,21.5,15.82
2018-08-06,21.0,41,183.0,65.47,186.99,0.0,26.54,91.13000000000001,117.86,18.0,36.25,500.64,453.8,21.5
2018-08-13,50.589999999999996,41,21.0,183.0,65.47,186.99,0.0,26.54,91.13000000000001,117.86,18.0,36.25,500.64,453.8
2018-08-20,99.95,41,50.589999999999996,21.0,183.0,65.47,186.99,0.0,26.54,91.13000000000001,117.86,18.0,36.25,500.64
2018-08-27,240.96,41,99.95,50.589999999999996,21.0,183.0,65.47,186.99,0.0,26.54,91.13000000000001,117.86,18.0,36.25
2018-09-03,0.0,41,240.96,99.95,50.589999999999996,21.0,183.0,65.47,186.99,0.0,26.54,91.13000000000001,117.86,18.0
2018-09-10,18.0,41,0.0,240.96,99.95,50.589999999999996,21.0,183.0,65.47,186.99,0.0,26.54,91.13000000000001,117.86
2018-09-17,203.2,41,18.0,0.0,240.96,99.95,50.589999999999996,21.0,183.0,65.47,186.99,0.0,26.54,91.13000000000001
2018-09-24,378.03,41,203.2,18.0,0.0,240.96,99.95,50.589999999999996,21.0,183.0,65.47,186.99,0.0,26.54
2018-10-01,65.78999999999999,41,378.03,203.2,18.0,0.0,240.96,99.95,50.589999999999996,21.0,183.0,65.47,186.99,0.0
2018-10-08,1.79,41,65.78999999999999,378.03,203.2,18.0,0.0,240.96,99.95,50.589999999999996,21.0,183.0,65.47,186.99
2018-10-15,23.209999999999997,41,1.79,65.78999999999999,378.03,203.2,18.0,0.0,240.96,99.95,50.589999999999996,21.0,183.0,65.47
2018-10-22,407.25,41,23.209999999999997,1.79,65.78999999999999,378.03,203.2,18.0,0.0,240.96,99.95,50.589999999999996,21.0,183.0
2018-10-29,86.13,41,407.25,23.209999999999997,1.79,65.78999999999999,378.03,203.2,18.0,0.0,240.96,99.95,50.589999999999996,21.0
2018-11-05,7.26,41,86.13,407.25,23.209999999999997,1.79,65.78999999999999,378.03,203.2,18.0,0.0,240.96,99.95,50.589999999999996
2018-11-12,20.0,41,7.26,86.13,407.25,23.209999999999997,1.79,65.78999999999999,378.03,203.2,18.0,0.0,240.96,99.95
2018-11-19,423.74,41,20.0,7.26,86.13,407.25,23.209999999999997,1.79,65.78999999999999,378.03,203.2,18.0,0.0,240.96
2018-11-26,56.9,41,423.74,20.0,7.26,86.13,407.25,23.209999999999997,1.79,65.78999999999999,378.03,203.2,18.0,0.0
2018-12-03,23.95,41,56.9,423.74,20.0,7.26,86.13,407.25,23.209999999999997,1.79,65.78999999999999,378.03,203.2,18.0
2018-12-10,0.0,41,23.95,56.9,423.74,20.0,7.26,86.13,407.25,23.209999999999997,1.79,65.78999999999999,378.03,203.2
2018-12-17,24.57,41,0.0,23.95,56.9,423.74,20.0,7.26,86.13,407.25,23.209999999999997,1.79,65.78999999999999,378.03
2018-12-24,0.0,41,24.57,0.0,23.95,56.9,423.74,20.0,7.26,86.13,407.25,23.209999999999997,1.79,65.78999999999999
2018-12-31,9.15,41,0.0,24.57,0.0,23.95,56.9,423.74,20.0,7.26,86.13,407.25,23.209999999999997,1.79
2019-01-07,39.790000000000006,41,9.15,0.0,24.57,0.0,23.95,56.9,423.74,20.0,7.26,86.13,407.25,23.209999999999997
2019-01-14,59.4,41,39.790000000000006,9.15,0.0,24.57,0.0,23.95,56.9,423.74,20.0,7.26,86.13,407.25
2019-01-21,87.7,41,59.4,39.790000000000006,9.15,0.0,24.57,0.0,23.95,56.9,423.74,20.0,7.26,86.13
2019-01-28,43.949999999999996,41,87.7,59.4,39.790000000000006,9.15,0.0,24.57,0.0,23.95,56.9,423.74,20.0,7.26
2019-02-04,76.1,41,43.949999999999996,87.7,59.4,39.790000000000006,9.15,0.0,24.57,0.0,23.95,56.9,423.74,20.0
2019-02-11,49.04,41,76.1,43.949999999999996,87.7,59.4,39.790000000000006,9.15,0.0,24.57,0.0,23.95,56.9,423.74
2019-02-18,15.120000000000001,41,49.04,76.1,43.949999999999996,87.7,59.4,39.790000000000006,9.15,0.0,24.57,0.0,23.95,56.9
2019-02-25,30.9,41,15.120000000000001,49.04,76.1,43.949999999999996,87.7,59.4,39.790000000000006,9.15,0.0,24.57,0.0,23.95
2019-03-04,0.6,41,30.9,15.120000000000001,49.04,76.1,43.949999999999996,87.7,59.4,39.790000000000006,9.15,0.0,24.57,0.0
2019-03-11,53.290000000000006,41,0.6,30.9,15.120000000000001,49.04,76.1,43.949999999999996,87.7,59.4,39.790000000000006,9.15,0.0,24.57
2019-03-18,62.46,41,53.290000000000006,0.6,30.9,15.120000000000001,49.04,76.1,43.949999999999996,87.7,59.4,39.790000000000006,9.15,0.0
2019-03-25,9.43,41,62.46,53.290000000000006,0.6,30.9,15.120000000000001,49.04,76.1,43.949999999999996,87.7,59.4,39.790000000000006,9.15
2019-04-01,0.0,41,9.43,62.46,53.290000000000006,0.6,30.9,15.120000000000001,49.04,76.1,43.949999999999996,87.7,59.4,39.790000000000006
2019-04-08,58.0,41,0.0,9.43,62.46,53.290000000000006,0.6,30.9,15.120000000000001,49.04,76.1,43.949999999999996,87.7,59.4
2019-04-15,54.59,41,58.0,0.0,9.43,62.46,53.290000000000006,0.6,30.9,15.120000000000001,49.04,76.1,43.949999999999996,87.7
2019-04-22,3.21,41,54.59,58.0,0.0,9.43,62.46,53.290000000000006,0.6,30.9,15.120000000000001,49.04,76.1,43.949999999999996
2019-04-29,23.5,41,3.21,54.59,58.0,0.0,9.43,62.46,53.290000000000006,0.6,30.9,15.120000000000001,49.04,76.1
2019-05-06,0.0,41,23.5,3.21,54.59,58.0,0.0,9.43,62.46,53.290000000000006,0.6,30.9,15.120000000000001,49.04
2019-05-13,150.26,41,0.0,23.5,3.21,54.59,58.0,0.0,9.43,62.46,53.290000000000006,0.6,30.9,15.120000000000001
2019-05-20,8.26,41,150.26,0.0,23.5,3.21,54.59,58.0,0.0,9.43,62.46,53.290000000000006,0.6,30.9
2019-05-27,10.0,41,8.26,150.26,0.0,23.5,3.21,54.59,58.0,0.0,9.43,62.46,53.290000000000006,0.6
2019-06-03,0.99,41,10.0,8.26,150.26,0.0,23.5,3.21,54.59,58.0,0.0,9.43,62.46,53.290000000000006
2019-06-10,36.53,41,0.99,10.0,8.26,150.26,0.0,23.5,3.21,54.59,58.0,0.0,9.43,62.46
2019-06-17,74.67999999999999,41,36.53,0.99,10.0,8.26,150.26,0.0,23.5,3.21,54.59,58.0,0.0,9.43
2019-06-24,22.69,41,74.67999999999999,36.53,0.99,10.0,8.26,150.26,0.0,23.5,3.21,54.59,58.0,0.0
2019-07-01,0.0,41,22.69,74.67999999999999,36.53,0.99,10.0,8.26,150.26,0.0,23.5,3.21,54.59,58.0
2019-07-08,0.0,41,0.0,22.69,74.67999999999999,36.53,0.99,10.0,8.26,150.26,0.0,23.5,3.21,54.59
2019-07-15,112.16999999999999,41,0.0,0.0,22.69,74.67999999999999,36.53,0.99,10.0,8.26,150.26,0.0,23.5,3.21
2019-07-22,293.5,41,112.16999999999999,0.0,0.0,22.69,74.67999999999999,36.53,0.99,10.0,8.26,150.26,0.0,23.5
2019-07-29,39.43,41,293.5,112.16999999999999,0.0,0.0,22.69,74.67999999999999,36.53,0.99,10.0,8.26,150.26,0.0
2019-08-05,124.01,41,39.43,293.5,112.16999999999999,0.0,0.0,22.69,74.67999999999999,36.53,0.99,10.0,8.26,150.26
2019-08-12,27.6,41,124.01,39.43,293.5,112.16999999999999,0.0,0.0,22.69,74.67999999999999,36.53,0.99,10.0,8.26
2019-08-19,79.15,41,27.6,124.01,39.43,293.5,112.16999999999999,0.0,0.0,22.69,74.67999999999999,36.53,0.99,10.0
2019-08-26,7.84,41,79.15,27.6,124.01,39.43,293.5,112.16999999999999,0.0,0.0,22.69,74.67999999999999,36.53,0.99
2019-09-02,187.26000000000002,41,7.84,79.15,27.6,124.01,39.43,293.5,112.16999999999999,0.0,0.0,22.69,74.67999999999999,36.53
2019-09-09,0.0,41,187.26000000000002,7.84,79.15,27.6,124.01,39.43,293.5,112.16999999999999,0.0,0.0,22.69,74.67999999999999
2019-09-16,103.94,41,0.0,187.26000000000002,7.84,79.15,27.6,124.01,39.43,293.5,112.16999999999999,0.0,0.0,22.69
2019-09-23,6.24,41,103.94,0.0,187.26000000000002,7.84,79.15,27.6,124.01,39.43,293.5,112.16999999999999,0.0,0.0
2019-09-30,0.0,41,6.24,103.94,0.0,187.26000000000002,7.84,79.15,27.6,124.01,39.43,293.5,112.16999999999999,0.0
2019-10-07,1.19,41,0.0,6.24,103.94,0.0,187.26000000000002,7.84,79.15,27.6,124.01,39.43,293.5,112.16999999999999
2019-10-14,85.43,41,1.19,0.0,6.24,103.94,0.0,187.26000000000002,7.84,79.15,27.6,124.01,39.43,293.5
